,index,Timestamp,Heart rate,R-R interval,MarkerName,GSR Conductance CAL
2834,22716,276845.9957,,,,2.399267399
2835,22717,276853.8082,,,,2.400732601
2836,22718,276861.6207,,,,2.400732601
2837,22719,276866.9328,,,BuzzWireHit,
2838,22720,276869.4332,,,,2.397802198
2839,22721,276877.2457,,,,2.400732601
2840,22722,276885.0582,,,,2.399267399
2841,22723,276886.9713,,,BuzzWireHit,
2842,22724,276892.8707,,,,2.399267399
2843,22725,276900.6832,,,,2.400732601
2844,22726,276906.0754,,,BuzzWireHit,
2845,22727,276908.4957,,,,2.399267399
2846,22728,276916.3082,,,,2.399267399
2847,22729,276924.1207,,,,2.399267399
2848,22730,276925.6903,,,BuzzWireHit,
2849,22731,276931.9332,,,,2.397802198
2850,22732,276939.7457,,,,2.402197802
2851,22733,276947.0274,,,BuzzWireHit,
2852,22734,276947.5582,,,,2.397802198
2853,22735,276955.3707,,,,2.400732601
2854,22736,276963.1832,,,,2.399267399
2855,22737,276966.0758,,,BuzzWireHit,
2856,22738,276970.9957,,,,2.396336996
2857,22739,276978.8082,,,,2.399267399
2858,22740,276986.5503,,,BuzzWireHit,
2859,22741,276986.6207,,,,2.399267399
2860,22742,276994.4332,,,,2.397802198
2861,22743,277002.2457,,,,2.399267399
2862,22744,277007.1315,,,BuzzWireHit,
2863,22745,277010.0582,,,,2.396336996
2864,22746,277017.8707,,,,2.402197802
2865,22747,277025.6832,,,,2.397802198
2866,22748,277027.0816,,,BuzzWireHit,
2867,22749,277033.4957,,,,2.397802198
2868,22750,277041.3082,,,,2.399267399
2869,22751,277047.0204,,,BuzzWireHit,
2870,22752,277049.1207,,,,2.399267399
2871,22753,277056.9332,,,,2.400732601
2872,22754,277064.7457,,,,2.399267399
2873,22755,277065.733,,,BuzzWireHit,
2874,22756,277072.5582,,,,2.400732601
2875,22757,277080.3707,,,,2.400732601
2876,22758,277087.7097,,,BuzzWireHit,
2877,22759,277088.1832,,,,2.399267399
2878,22760,277095.9957,,,,2.400732601
2879,22761,277103.8082,,,,2.399267399
2880,22762,277105.2499,,,BuzzWireHit,
2881,22763,277111.6207,,,,2.399267399
2882,22764,277119.4332,,,,2.402197802
2883,22765,277125.7114,,,BuzzWireHit,
2884,22766,277127.2457,,,,2.397802198
2885,22767,277135.0582,,,,2.399267399
2886,22768,277142.8707,,,,2.402197802
2887,22769,277145.5447,,,BuzzWireHit,
2888,22770,277150.6832,,,,2.397802198
2889,22771,277158.4957,,,,2.402197802
2890,22772,277165.3913,,,BuzzWireHit,
2891,22773,277166.3082,,,,2.399267399
2892,22774,277174.1207,,,,2.402197802
2893,22775,277181.9332,,,,2.402197802
2894,22776,277185.6468,,,BuzzWireHit,
2895,22777,277189.7457,,,,2.399267399
2896,22778,277197.5582,,,,2.402197802
2897,22779,277205.3707,,,,2.402197802
2898,22780,277208.0632,,,BuzzWireHit,
2899,22781,277213.1832,,,,2.402197802
2900,22782,277220.9957,,,,2.402197802
2901,22783,277226.0139,,,BuzzWireHit,
2902,22784,277228.8082,,,,2.399267399
2903,22785,277236.6207,,,,2.405128205
2904,22786,277244.4332,,,,2.402197802
2905,22787,277247.089,,,BuzzWireHit,
2906,22788,277252.2457,,,,2.400732601
2907,22789,277260.0582,,,,2.405128205
2908,22790,277265.6504,,,BuzzWireHit,
2909,22791,277267.8707,,,,2.402197802
2910,22792,277275.6832,,,,2.405128205
2911,22793,277283.4957,,,,2.405128205
2912,22794,277285.4157,,,BuzzWireHit,
2913,22795,277291.3082,,,,2.402197802
2914,22796,277299.1207,,,,2.406593407
2915,22797,277305.5457,,,BuzzWireHit,
2916,22798,277306.9332,,,,2.403663004
2917,22799,277314.7457,,,,2.405128205
2918,22800,277322.5582,,,,2.406593407
2919,22801,277325.2261,,,BuzzWireHit,
2920,22802,277330.3707,,,,2.405128205
