,index,Timestamp,Heart rate,R-R interval,MarkerName,GSR Conductance CAL
6720,99435,698691.9977,,,,13.623310487421982
6721,99436,698699.8102,,,,13.628415719008052
6722,99437,698707.6227,,,,13.628415719008052
6723,99438,698715.4352,,,,13.64373141376626
6724,99439,698723.2477,,,,13.63352095059412
6725,99440,698731.0602,,,,13.63352095059412
6726,99441,698738.8727,,,,13.638626182180188
6727,99442,698746.6852,,,,13.648836645352324
6728,99443,698754.4977,,,,13.638626182180188
6729,99444,698762.3102,,,,13.648836645352324
6730,99445,698770.1227,,,,13.648836645352324
6731,99446,698777.9352,,,,13.659047108524458
6732,99447,698785.7477,,,,13.653941876938395
6733,99448,698793.5602,,,,13.659047108524458
6734,99449,698801.3727,,,,13.653941876938395
6735,99450,698809.1852,,,,13.664152340110526
6736,99451,698816.9977,,,,13.659047108524458
6737,99452,698824.8102,,,,13.659047108524458
6738,99453,698832.6227,,,,13.664152340110526
6739,99454,698840.4352,,,,13.669257571696594
6740,99455,698848.2477,,,,13.664152340110526
6741,99456,698856.0602,,,,13.664152340110526
6742,99457,698863.8727,,,,13.669257571696594
6743,99458,698871.6852,,,,13.679468034868734
6744,99459,698879.4977,,,,13.674362803282662
6745,99460,698887.3102,,,,13.674362803282662
6746,99461,698895.1227,,,,13.674362803282662
6747,99462,698902.9352,,,,13.689678498040868
6748,99463,698910.7477,,,,13.684573266454796
6749,99464,698918.5602,,,,13.689678498040868
6750,99465,698926.3727,,,,13.694783729626934
6751,99466,698934.1852,,,,13.704994192799068
6752,99467,698941.9977,,,,13.699888961213002
6753,99468,698949.8102,,,,13.699888961213002
6754,99469,698955.001557845,80.0,752.0,,
6755,99470,698957.6227,,,,13.699888961213002
6756,99471,698965.4352,,,,13.704994192799068
6757,99472,698973.2477,,,,13.699888961213002
6758,99473,698981.0602,,,,13.704994192799068
6759,99474,698988.8727,,,,13.704994192799068
6760,99475,698996.6852,,,,13.710099424385136
6761,99476,699004.4977,,,,13.704994192799068
6762,99477,699012.3102,,,,13.710099424385136
6763,99478,699020.1227,,,,13.704994192799068
6764,99479,699027.9352,,,,13.715204655971206
6765,99480,699035.7477,,,,13.710099424385136
6766,99481,699043.5602,,,,13.710099424385136
6767,99482,699051.3727,,,,13.710099424385136
6768,99483,699059.1852,,,,13.715204655971206
6769,99484,699066.9977,,,,13.710099424385136
6770,99485,699074.8102,,,,13.715204655971206
6771,99486,699082.6227,,,,13.710099424385136
6772,99487,699090.4352,,,,13.720309887557272
6773,99488,699098.2477,,,,13.715204655971206
6774,99489,699106.0602,,,,13.715204655971206
6775,99490,699113.8727,,,,13.720309887557272
6776,99491,699121.6852,,,,13.720309887557272
6777,99492,699129.4977,,,,13.715204655971206
6778,99493,699137.3102,,,,13.710099424385136
6779,99494,699145.1227,,,,13.710099424385136
6780,99495,699152.9352,,,,13.715204655971206
6781,99496,699160.7477,,,,13.710099424385136
6782,99497,699168.5602,,,,13.710099424385136
6783,99498,699176.3727,,,,13.710099424385136
6784,99499,699184.1852,,,,13.715204655971206
6785,99500,699191.9977,,,,13.710099424385136
6786,99501,699199.8102,,,,13.704994192799068
6787,99502,699207.6227,,,,13.715204655971206
6788,99503,699215.4352,,,,13.715204655971206
6789,99504,699223.2477,,,,13.710099424385136
6790,99505,699231.0602,,,,13.710099424385136
6791,99506,699238.8727,,,,13.710099424385136
6792,99507,699246.6852,,,,13.715204655971206
6793,99508,699254.4977,,,,13.704994192799068
6794,99509,699262.3102,,,,13.710099424385136
6795,99510,699270.1227,,,,13.710099424385136
6796,99511,699277.9352,,,,13.715204655971206
6797,99512,699285.7477,,,,13.710099424385136
6798,99513,699293.5602,,,,13.710099424385136
6799,99514,699301.3727,,,,13.704994192799068
6800,99515,699309.1852,,,,13.715204655971206
6801,99516,699316.9977,,,,13.710099424385136
6802,99517,699324.8102,,,,13.704994192799068
6803,99518,699332.6227,,,,13.710099424385136
6804,99519,699340.4352,,,,13.710099424385136
6805,99520,699348.2477,,,,13.704994192799068
6806,99521,699356.0602,,,,13.715204655971206
6807,99522,699363.8727,,,,13.699888961213002
6808,99523,699371.6852,,,,13.710099424385136
6809,99524,699379.4977,,,,13.704994192799068
6810,99525,699387.3102,,,,13.699888961213002
6811,99526,699395.1227,,,,13.699888961213002
6812,99527,699402.9352,,,,13.704994192799068
6813,99528,699410.7477,,,,13.704994192799068
