#INFO,,,,,,,,,,,,
#Study name,BuzzwireStudy,,,,,,,,,,,
#Respondent Name,2C0105,Id: f7922e33-d920-4ffc-87e0-53b776416b1b,,,,,,,,,,
#Respondent Age,0,,,,,,,,,,,
#Respondent Gender,MALE,,,,,,,,,,,
#Respondent Group,Default,,,,,,,,,,,
#iMotions version,9.0.26477.11,,,,,,,,,,,
#Current culture,en-IN English (India),File encoding: System.Text.UTF8Encoding,Date format: dd-MM-yyyy,,,,,,,,,
#Recording time,Date: 01-12-2021,Time: 15:12:51.239 +01:00,Unix time: 1638367971,,,,,,,,,
#Export time,Date: 02-12-2021,Time: 17:18:09.708 +01:00,,,,,,,,,,
#Sensor info,External Events API (v0), Source Id: , Sample Id: , Event source version: 0, Latency: 0 milliseconds,,,,,,,
#,,,,,,,,,,,,
#METADATA,,,,,,,,,,,,
#Device,,SlideEvents,SlideEvents,SlideEvents,SlideEvents,SlideEvents,SlideEvents,External Events API (v0),External Events API (v0),External Events API (v0),External Events API (v0),External Events API (v0)
#Provided By,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions
#Category,Timestamp,Event Source,Slideshow,Slideshow,Slideshow,Slideshow,Slideshow,Event Source,iMotions Event API,iMotions Event API,iMotions Event API,iMotions Event API
#Description,iMotions synchronization timestamp. Relative to data recording start,Can be used to filter data from: SlideEvents,Slide & Media events: Start/Stop,Type of stimulus,Stimulus duration fx video length,Reason slide was changed,Name of stimulus,Can be used to filter data from: External Events API (v0),,,,
#Unit,Millisecond,,,,Millisecond,,,,,,,
#Short unit,ms,,,,ms,,,,,,,
#Group,,Event Source,,,,,,Event Source,Other,Other,Other,Other
#Channel identifier,iMotions_Synchronization_Timestamp,Eventsource_Slideevents,SE_SlideEvent,SE_StimulusType,SE_Duration,SE_CollectionPhase,SE_SourceStimuliName,Eventsource_External_Events_API_(V0),Api_Markername,Api_Markerdescription,Api_Markertype,Api_Scenetype
#,,,,,,,,,,,,
#DATA,,,,,,,,,,,,
Row,Timestamp,EventSource,SlideEvent,StimType,Duration,CollectionPhase,SourceStimuliName,EventSource,MarkerName,MarkerDescription,MarkerType,SceneType
43,245594.35,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
44,245611.6615,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
45,245638.3697,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
46,245656.3746,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
47,245673.4708,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
48,245699.4024,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
49,245716.3896,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
50,245733.309,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
51,245759.2401,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
52,245776.4735,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
53,245794.2575,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
54,245811.6464,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
55,245838.3603,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
56,245855.3482,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
57,245872.5392,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
58,245898.3881,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
59,245915.3432,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
60,245931.7186,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
61,245957.3108,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
62,245974.5851,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
63,245991.6563,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
64,246016.6204,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
65,246033.5764,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
66,246051.5338,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
67,246077.4015,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
68,246094.4018,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
69,246112.6496,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
70,246138.3643,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
71,246155.1146,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
72,246172.9781,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
73,246197.78,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
74,246215.7333,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
75,246233.1493,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
76,246258.5329,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
77,246276.8187,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
78,246293.9216,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
79,246319.0032,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
80,246336.3121,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
81,246353.9074,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
82,246371.0682,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
83,246396.9446,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
84,246414.2492,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
85,246431.1534,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
86,246457.2133,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
87,246473.8877,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
88,246499.4564,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
89,246515.8892,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
90,246533.8082,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
91,246551.3405,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
92,246576.9573,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
93,246593.9608,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
94,246619.6529,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
95,246637.8567,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
96,246654.7831,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
97,246672.4371,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
98,246696.9797,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
99,246713.7485,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
100,246731.4078,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
101,246757.2989,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
102,246773.9118,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
103,246792.0274,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
104,246818.0927,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
105,246835.0463,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
106,246852.0017,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
107,246879.054,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
108,246896.3009,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
109,246913.091,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
110,246931.2494,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
111,246957.4691,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
112,246974.1884,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
113,246992.2551,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
114,247017.874,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
115,247035.8081,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
116,247052.7797,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
117,247078.6896,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
118,247094.6267,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
119,247112.4458,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
120,247138.3064,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
