#INFO,,,,,,,,,,,,
#Study name,BuzzwireStudy,,,,,,,,,,,
#Respondent Name,2C0101,Id: 43b91f98-a67c-4c10-baab-305e29eb7b61,,,,,,,,,,
#Respondent Age,0,,,,,,,,,,,
#Respondent Gender,MALE,,,,,,,,,,,
#Respondent Group,Default,,,,,,,,,,,
#iMotions version,9.0.26477.11,,,,,,,,,,,
#Current culture,en-IN English (India),File encoding: System.Text.UTF8Encoding,Date format: dd-MM-yyyy,,,,,,,,,
#Recording time,Date: 01-12-2021,Time: 09:38:46.868 +01:00,Unix time: 1638347926,,,,,,,,,
#Export time,Date: 02-12-2021,Time: 17:18:34.216 +01:00,,,,,,,,,,
#Sensor info,External Events API (v0), Source Id: , Sample Id: , Event source version: 0, Latency: 0 milliseconds,,,,,,,
#,,,,,,,,,,,,
#METADATA,,,,,,,,,,,,
#Device,,SlideEvents,SlideEvents,SlideEvents,SlideEvents,SlideEvents,SlideEvents,External Events API (v0),External Events API (v0),External Events API (v0),External Events API (v0),External Events API (v0)
#Provided By,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions
#Category,Timestamp,Event Source,Slideshow,Slideshow,Slideshow,Slideshow,Slideshow,Event Source,iMotions Event API,iMotions Event API,iMotions Event API,iMotions Event API
#Description,iMotions synchronization timestamp. Relative to data recording start,Can be used to filter data from: SlideEvents,Slide & Media events: Start/Stop,Type of stimulus,Stimulus duration fx video length,Reason slide was changed,Name of stimulus,Can be used to filter data from: External Events API (v0),,,,
#Unit,Millisecond,,,,Millisecond,,,,,,,
#Short unit,ms,,,,ms,,,,,,,
#Group,,Event Source,,,,,,Event Source,Other,Other,Other,Other
#Channel identifier,iMotions_Synchronization_Timestamp,Eventsource_Slideevents,SE_SlideEvent,SE_StimulusType,SE_Duration,SE_CollectionPhase,SE_SourceStimuliName,Eventsource_External_Events_API_(V0),Api_Markername,Api_Markerdescription,Api_Markertype,Api_Scenetype
#,,,,,,,,,,,,
#DATA,,,,,,,,,,,,
Row,Timestamp,EventSource,SlideEvent,StimType,Duration,CollectionPhase,SourceStimuliName,EventSource,MarkerName,MarkerDescription,MarkerType,SceneType
43,239285.6453,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
44,239312.5346,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
45,239329.4995,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
46,239348.4385,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
47,239373.3713,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
48,239390.3259,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
49,239990.9128,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
50,240008.8675,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
51,240025.8226,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
52,240051.714,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
53,240068.7014,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
54,240085.6203,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
55,240112.5747,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
56,240129.5424,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
57,240408.7589,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
58,240425.7254,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
59,240450.6464,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
60,240468.6315,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
61,240485.5512,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
62,240768.3366,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
63,240786.2883,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
64,240813.2496,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
65,240830.216,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
66,240847.1715,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
67,240865.0748,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
68,240891.0398,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
69,240908.0107,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
70,240924.9142,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
71,240950.8928,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
72,240967.7995,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
73,241045.5966,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
74,241071.5273,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
75,241088.4839,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
76,241105.8199,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
77,241132.7876,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
